,SRS011061,SRS011134,SRS012902,SRS054956
Bacteroides_cellulosilyticus_DSM_14838_cu2,0.0019393690883235373,5.919301033437726e-05,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_cytd,-96.59129547046882,-3.0296995342784543,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_dad_2,-61.86357603330826,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_dcyt,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_fe2,0.0019393690883235373,5.919301033437726e-05,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_for,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_fru,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_gam26s,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_gam,-4.0,-2.7801752,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_glcur,-9.0,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_gsn,-53.3937041689269,-2.5140549209264673,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_h2,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_h2o,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_h,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ha_deg1,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ha_pre1,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hdca,-73.79246888932829,-3.0289276725281056,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_10,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_11,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_12,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_13,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_1,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_2,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_3,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_4,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_5,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_6,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_7,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_8,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_9,-1.0,-1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_idour,-3.0,-3.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_indole,-61.69402044108648,-1.9768480817812086,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ins,-48.16507570536092,-1.732000402066987,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_isobut,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_isocapr,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_isoval,-49.672524,-1.5160942,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_k,0.0019393690883235373,5.919301033437726e-05,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_lac_D,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_leu_L,-99.2361012531108,-3.02886315059114,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_lys_L,-99.25498227620845,-3.029439433157502,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_meoh,-1.0,-0.6687516123209251,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_met_L,0.09097780205906507,0.0027768051011570934,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_mg2,0.0019393690883235373,5.919301033437726e-05,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_mn2,0.0019393690883235373,5.919301033437726e-05,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_nac,-77.93829461090921,-2.860467306555183,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_nh4,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ocdca,-99.2382152163872,-3.0289276725281034,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_pi,0.28813510560334876,0.008794398336214648,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ppa,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ppi,-6.735225705616228,-1.5116965610679909,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ser_L,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_so4,-18.998060630911677,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_succ,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_thr_L,-99.27656498788645,-3.030098176087402,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_thymd,-99.34213048430287,-3.032099352207163,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ttdca,-45.16815665137397,-3.0287071717876555,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_urea,-88.28590042299992,-2.920230244313411,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_uri,-99.345048,-3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_val_L,-99.23894281951874,-3.028949880275945,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_zn2,0.0019393690883235373,5.919301033437726e-05,0.0,0.0
Parabacteroides_merdae_ATCC_43184_26dap_M,-79.62709047486422,-4.607363842105815,-0.8102981547100313,-0.0755104264596864
Parabacteroides_merdae_ATCC_43184_2obut,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_4abut,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_ac,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_acmana,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_ade,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_adn,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_arg_L,-68.78129418388983,-4.414674164289816,-0.7798053353085751,-0.06703835929123397
Parabacteroides_merdae_ATCC_43184_asn_L,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_ca2,0.001555168117102653,8.998476910815151e-05,1.582564235409234e-05,1.4747670301478402e-06
Parabacteroides_merdae_ATCC_43184_chor,-64.61903104748635,-4.458138736729805,-0.7859806996701515,-0.07187543882021885
Parabacteroides_merdae_ATCC_43184_cl,0.001555168117102653,8.998476910815151e-05,1.582564235409234e-05,1.4747670301478402e-06
Parabacteroides_merdae_ATCC_43184_co2,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_cobalt2,0.001555168117102653,8.998476910815151e-05,1.582564235409234e-05,1.4747670301478402e-06
Parabacteroides_merdae_ATCC_43184_cu2,0.001555168117102653,8.998476910815151e-05,1.582564235409234e-05,1.4747670301478402e-06
Parabacteroides_merdae_ATCC_43184_cys_L,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_cytd,-79.5941129690737,-4.605455705479501,-0.80996257027602,-0.07547915386752002
Parabacteroides_merdae_ATCC_43184_dad_2,-60.82285855224764,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_ddca,-15.899235880141484,-0.9199578193102398,-0.16179319648813453,-0.015077256679014401
Parabacteroides_merdae_ATCC_43184_fe2,0.001555168117102653,8.998476910815151e-05,1.582564235409234e-05,1.4747670301478402e-06
Parabacteroides_merdae_ATCC_43184_for,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_gcald,-27.077288,-4.60951,-0.8106755999999999,0.0
Parabacteroides_merdae_ATCC_43184_glc_D,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_gly,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_glyc,-33.122644479752395,-2.615463884437268,-0.514924228488751,-0.06397250031763473
Parabacteroides_merdae_ATCC_43184_glyclt,-27.077288,-4.60951,-0.8106755999999999,0.0
Parabacteroides_merdae_ATCC_43184_gua,-47.69519342077768,-3.815553939365664,-0.7552383810947949,-0.0755456
Parabacteroides_merdae_ATCC_43184_h2o,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_h2s,-68.9632661331672,-4.60760905190453,-0.8103412798145867,-0.07551444522119681
Parabacteroides_merdae_ATCC_43184_h,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_hdca,-73.79246888932832,-4.6081691857312,-0.810439790681472,-0.075523625295872
Parabacteroides_merdae_ATCC_43184_ins,-36.93659097015577,-2.481443546624648,-0.5168628522518441,-0.0755456
Parabacteroides_merdae_ATCC_43184_isobut,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_isocapr,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_isoval,-39.832090799999996,-2.304755,-0.40533779999999997,-0.0377728
Parabacteroides_merdae_ATCC_43184_k,0.001555168117102653,8.998476910815151e-05,1.582564235409234e-05,1.4747670301478402e-06
Parabacteroides_merdae_ATCC_43184_lac_D,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_leu_L,-79.57681787524835,-4.6044549808585,-0.8097865726032599,-0.07546275291776
Parabacteroides_merdae_ATCC_43184_lys_L,-79.5977516305683,-4.60566624484875,-0.80999959788405,-0.07548260441280001
Parabacteroides_merdae_ATCC_43184_malt,-17.70315146666666,-4.60951,-0.18015013333333332,-0.0755456
Parabacteroides_merdae_ATCC_43184_mg2,0.001555168117102653,8.998476910815151e-05,1.582564235409234e-05,1.4747670301478402e-06
Parabacteroides_merdae_ATCC_43184_mn2,0.001555168117102653,8.998476910815151e-05,1.582564235409234e-05,1.4747670301478402e-06
Parabacteroides_merdae_ATCC_43184_nac,-43.67322213742122,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_ncam,-33.05597781308574,-2.5487972177706006,-0.4482575618220838,-0.04177242594002633
Parabacteroides_merdae_ATCC_43184_nh4,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_ocdca,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_orn,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_pi,0.23105376503655162,0.013369178206396222,0.0023512404927902575,0.0002191084495108131
Parabacteroides_merdae_ATCC_43184_ppa,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_ppi,-6.735225705617282,-2.298069742371073,-0.40416206217982154,-0.03766323481872638
Parabacteroides_merdae_ATCC_43184_pro_L,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_pydx,-0.0009253538361087501,-0.003247662817625,-3.177791788749999e-05,-0.00011323634795999999
Parabacteroides_merdae_ATCC_43184_pydxn,-0.321396498175747,-0.3240598186495644,-0.32088148709987435,-0.0755456
Parabacteroides_merdae_ATCC_43184_ser_L,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_so4,0.001555168117102653,8.998476910815151e-05,1.582564235409234e-05,1.4747670301478402e-06
Parabacteroides_merdae_ATCC_43184_strch2,-19.916045399999998,-1.1523775,-0.20266889999999999,-0.0188864
Parabacteroides_merdae_ATCC_43184_succ,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_thr_L,-79.58376072817106,-4.604856706569265,-0.8098572241978134,-0.0754693368301184
Parabacteroides_merdae_ATCC_43184_thymd,-79.65482344858744,-4.6089685208603015,-0.810580369937268,-0.07553672565836801
Parabacteroides_merdae_ATCC_43184_ttdca,-28.659986857458023,-4.607554645858,-0.8103317114104799,-0.07551355355648
Parabacteroides_merdae_ATCC_43184_urea,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_uri,-79.66418159999999,-4.60951,-0.8106755999999999,-0.0755456
Parabacteroides_merdae_ATCC_43184_val_L,-79.57909650983466,-4.604586826673031,-0.8098097603574469,-0.07546491374855681
Parabacteroides_merdae_ATCC_43184_zn2,0.001555168117102653,8.998476910815151e-05,1.582564235409234e-05,1.4747670301478402e-06
Bacteroides_vulgatus_ATCC_8482_26dap_M,-27.06673411930285,-15.472071118751549,-109.16296909551973,0.0
Bacteroides_vulgatus_ATCC_8482_2obut,-27.06093680424883,-15.468757217989891,-109.13958791767651,0.0
Bacteroides_vulgatus_ATCC_8482_4abut,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_C02528,-20.0,-15.478104,-20.0,0.0
Bacteroides_vulgatus_ATCC_8482_Ser_Thr,-9.0,-9.0,-9.0,0.0
Bacteroides_vulgatus_ATCC_8482_T_antigen,-3.0,-3.0,-3.0,0.0
Bacteroides_vulgatus_ATCC_8482_Tn_antigen,-9.0,-9.0,-9.0,0.0
Bacteroides_vulgatus_ATCC_8482_ac,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_acald,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_acgal,-11.0,-11.0,-11.0,0.0
Bacteroides_vulgatus_ATCC_8482_acgam,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_acnam,-3.0,-3.0,-3.0,0.0
Bacteroides_vulgatus_ATCC_8482_ade,-27.077288,-15.478104,-69.90301954492043,0.0
Bacteroides_vulgatus_ATCC_8482_adn,-27.077288,-11.916238672494515,-43.32751982799236,0.0
Bacteroides_vulgatus_ATCC_8482_arg_L,-26.98461923109456,-15.42513204643248,-98.989279014359,0.0
Bacteroides_vulgatus_ATCC_8482_asn_L,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_ca2,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Bacteroides_vulgatus_ATCC_8482_cholate,-20.0,-15.478104,-20.0,0.0
Bacteroides_vulgatus_ATCC_8482_chor,-26.251879640610984,-14.853848287793976,-78.08775232665033,0.0
Bacteroides_vulgatus_ATCC_8482_cl,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Bacteroides_vulgatus_ATCC_8482_co2,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_cobalt2,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Bacteroides_vulgatus_ATCC_8482_core2,-1.0,-1.0,-1.0,0.0
Bacteroides_vulgatus_ATCC_8482_core3,-1.0,-1.0,-1.0,0.0
Bacteroides_vulgatus_ATCC_8482_core6,-1.0,-1.0,-1.0,0.0
Bacteroides_vulgatus_ATCC_8482_cu2,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Bacteroides_vulgatus_ATCC_8482_cytd,-27.06205986861524,-15.46939919170092,-109.14411735370608,0.0
Bacteroides_vulgatus_ATCC_8482_dad_2,-27.077288,-15.478104,-61.38438769096819,0.0
Bacteroides_vulgatus_ATCC_8482_dcyt,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_etoh,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_fe2,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Bacteroides_vulgatus_ATCC_8482_fe3,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Bacteroides_vulgatus_ATCC_8482_for,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_fru,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_gal,-9.226714704941479,-9.226714704941479,-9.226714704941479,0.0
Bacteroides_vulgatus_ATCC_8482_gcald,-27.077288,-4.60986945961777,-0.8132117620202346,0.0
Bacteroides_vulgatus_ATCC_8482_glu_L,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_gly,-20.0,-15.478104,-20.0,0.0
Bacteroides_vulgatus_ATCC_8482_glyclt,-27.077288,-4.60986945961777,-0.8132117620202325,0.0
Bacteroides_vulgatus_ATCC_8482_gsn,-27.077288,-10.656994898629208,-41.03525342151076,0.0
Bacteroides_vulgatus_ATCC_8482_gua,-27.077288,-15.478104,-64.47172772461778,0.0
Bacteroides_vulgatus_ATCC_8482_h2,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_h2o,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_h2s,0.008859919491172827,0.005064567593179942,0.0357329817975322,0.0
Bacteroides_vulgatus_ATCC_8482_h,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_hdca,-27.00131914846855,-15.434678167074452,-69.51319623070032,0.0
Bacteroides_vulgatus_ATCC_8482_ins,-27.077288,-15.478104,-91.19056961122267,0.0
Bacteroides_vulgatus_ATCC_8482_isobut,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_isocapr,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_isoval,-13.538644,-7.739052,-54.602767,0.0
Bacteroides_vulgatus_ATCC_8482_k,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Bacteroides_vulgatus_ATCC_8482_lac_D,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_leu_L,-27.04611026289172,-15.46028196932076,-109.0797909259587,0.0
Bacteroides_vulgatus_ATCC_8482_lys_L,-27.0579656472832,-15.4670588249856,-109.1276049309376,0.0
Bacteroides_vulgatus_ATCC_8482_mg2,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Bacteroides_vulgatus_ATCC_8482_mn2,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Bacteroides_vulgatus_ATCC_8482_mqn8,-2.00755923574557,-1.310155865517964,-7.027597336228913,0.0
Bacteroides_vulgatus_ATCC_8482_nac,-27.077288,-15.478104,-105.22938125424575,0.0
Bacteroides_vulgatus_ATCC_8482_ncam,-12.716777688316437,-8.298931893588115,-44.517133927744155,0.0
Bacteroides_vulgatus_ATCC_8482_nh4,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_ocdca,-26.995552769216086,-15.431381950046632,-108.87588726712288,0.0
Bacteroides_vulgatus_ATCC_8482_orn,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_pi,0.05496677902355662,0.031420485030422274,0.22168676772605522,0.0
Bacteroides_vulgatus_ATCC_8482_ppa,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_ppi,-6.735225705616756,-6.9390757525916715,-6.850847280312848,0.0
Bacteroides_vulgatus_ATCC_8482_ptrc,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_sT_antigen,-1.0,-1.0,-1.0,0.0
Bacteroides_vulgatus_ATCC_8482_ser_L,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_so4,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Bacteroides_vulgatus_ATCC_8482_succ,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_taur,-20.0,-15.478104,-20.0,0.0
Bacteroides_vulgatus_ATCC_8482_thr_L,-27.05413918648287,-15.46487151737121,-109.11217241439347,0.0
Bacteroides_vulgatus_ATCC_8482_thymd,-27.075574650755193,-15.477124603621771,-109.19862388332923,0.0
Bacteroides_vulgatus_ATCC_8482_ttdca,-26.999626073343144,-15.43371035992661,-29.731661849865077,0.0
Bacteroides_vulgatus_ATCC_8482_uri,-27.077288,-15.478104,-109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_val_L,-27.03089059315945,-15.451581997929189,-109.01840840639416,0.0
Bacteroides_vulgatus_ATCC_8482_zn2,0.000209591094524427,0.00011980789060274101,0.0008453028013434921,0.0
Alistipes_putredinis_DSM_17216_26dap_M,0.0016466573257982002,0.00577918149975243,5.6548467457712995e-05,0.0002015028788328864
Alistipes_putredinis_DSM_17216_4hbz,0.0002038652756520781,0.0007154946029340449,7.001012733709509e-06,2.494716981752162e-05
Alistipes_putredinis_DSM_17216_C02528,-20.0,-20.0,-0.9044679999999999,-3.2229503999999998
Alistipes_putredinis_DSM_17216_ac,-26.337563600000003,-92.43548,-0.9044679999999999,-3.2229503999999998
Alistipes_putredinis_DSM_17216_adn,-4.762703752809603,-14.721546254437289,-0.1664363594956122,-0.5930736426395795
Alistipes_putredinis_DSM_17216_ala_L,-26.304446549997635,-92.3192509341819,-0.90333071515329,-3.218897837994912
Alistipes_putredinis_DSM_17216_arg_L,0.01644593325671705,0.057719375934705046,0.0005647758686698095,0.0020125030535516016
Alistipes_putredinis_DSM_17216_asn_L,0.013222109901245555,0.0464049026666379,0.00045406536002289,0.0016180010057977921
Alistipes_putredinis_DSM_17216_ca2,0.00020386527565207816,0.0007154946029340449,7.0010127337095e-06,2.49471698175216e-05
Alistipes_putredinis_DSM_17216_cholate,-20.0,-20.0,-0.9044679999999999,-3.2229503999999998
Alistipes_putredinis_DSM_17216_cl,0.00020386527565207816,0.0007154946029340449,7.0010127337095e-06,2.49471698175216e-05
Alistipes_putredinis_DSM_17216_co2,-26.337563600000003,-92.43548,-0.9044679999999999,-3.2229503999999998
Alistipes_putredinis_DSM_17216_cobalt2,0.00020386527565207816,0.0007154946029340449,7.0010127337095e-06,2.49471698175216e-05
Alistipes_putredinis_DSM_17216_cu2,0.00020386527565207816,0.0007154946029340449,7.0010127337095e-06,2.49471698175216e-05
Alistipes_putredinis_DSM_17216_cys_L,0.005013248919678986,0.017594720502190592,0.00017216183291502893,0.0006134755992001493
Alistipes_putredinis_DSM_17216_cytd,-26.322751485919184,-88.94957921419655,-0.9039593317191398,-3.221137828809792
Alistipes_putredinis_DSM_17216_dad_2,-4.914654132106717,-15.144659269414449,-0.26685856315984335,-0.6945781087660965
Alistipes_putredinis_DSM_17216_fe2,0.00020386527565207816,0.0007154946029340449,7.0010127337095e-06,2.49471698175216e-05
Alistipes_putredinis_DSM_17216_fe3,0.00020386527565207816,0.0007154946029340449,7.0010127337095e-06,2.49471698175216e-05
Alistipes_putredinis_DSM_17216_fol,0.0006115958269568011,0.0021464838088021345,2.1003038201128366e-05,7.484150945247237e-05
Alistipes_putredinis_DSM_17216_glu_L,-26.30706529394639,-92.3284417939583,-0.90342064640653,-3.2192182959531843
Alistipes_putredinis_DSM_17216_gly,-26.337563600000003,-92.43548,-0.9044679999999999,-3.2229503999999998
Alistipes_putredinis_DSM_17216_glyc,-2.746107500975892,-6.94645691183477,-0.09721544036986171,-0.34641418206749686
Alistipes_putredinis_DSM_17216_gsn,-4.506725889989208,-13.486503903143129,-0.2542595711770339,-0.6496832907619208
Alistipes_putredinis_DSM_17216_gthox,0.00010193263782603908,0.00035774730146702246,3.50050636685475e-06,1.24735849087608e-05
Alistipes_putredinis_DSM_17216_h2,-26.337563600000003,-92.43548,-0.9044679999999999,-3.2229503999999998
Alistipes_putredinis_DSM_17216_h2o,-26.337563600000003,-92.43548,-0.9044679999999999,-3.2229503999999998
Alistipes_putredinis_DSM_17216_h,-26.337563600000003,-92.43548,-0.9044679999999999,-3.2229503999999998
Alistipes_putredinis_DSM_17216_hdca,-26.222499591236957,-56.10038697057281,-0.9005165443734094,-3.2088699178908473
Alistipes_putredinis_DSM_17216_his_L,0.005218529697815703,0.01831518301532832,0.000179211455942112,0.0006385959852788736
Alistipes_putredinis_DSM_17216_ile_L,0.021527751749981956,0.07555475125005191,0.0007392924746388719,0.0026343695706806014
Alistipes_putredinis_DSM_17216_indole,-26.334455635807384,-12.936318994504594,-0.9043612682536599,-3.222570075738048
Alistipes_putredinis_DSM_17216_ins,-5.047854725300853,-15.60089571862634,-0.1789166714220087,-0.6375455601814936
Alistipes_putredinis_DSM_17216_isobut,-26.337563600000003,-92.43548,-0.9044679999999999,-3.2229503999999998
Alistipes_putredinis_DSM_17216_isocapr,-17.538158404970822,-61.552697702057465,-0.6022843759256132,-2.146159588070784
Alistipes_putredinis_DSM_17216_isoval,-8.769079202485411,-30.776348851028732,-0.3011421879628066,-1.073079794035392
Alistipes_putredinis_DSM_17216_k,0.00020386527565207816,0.0007154946029340449,7.0010127337095e-06,2.49471698175216e-05
