,SRS011061,SRS011134,SRS012902,SRS054956
Bacteroides_cellulosilyticus_DSM_14838_hspg_degr_9,2.0,2.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_idour,3.0,3.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_indole,61.70771937811766,1.9772661978201542,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ins,145.37694778090128,4.763368278241099,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_isobut,99.345048,3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_isocapr,99.345048,3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_isoval,49.672524,1.5160942,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_k,1.9395630446281294e-07,5.91989302274143e-09,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_lac_D,198.690096,6.0643768,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_lcts,4.12671470494148,3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_leu_L,198.58114925311082,6.06105155059114,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_lys_L,99.33782362810945,3.031967899259552,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_malt,26.11690971426779,3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_man,0.1,0.1,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_meoh,2.0,1.9970494372191077,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_met_L,0.9740306666732221,0.6679589818591712,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_mg2,1.9395630446281294e-07,5.91989302274143e-09,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_mn2,1.9395630446281294e-07,5.91989302274143e-09,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_nac,77.94217373699851,2.860585704415635,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_nh4,198.690096,6.0643768,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_no2,0.2,0.2,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_o2,0.0009253538361087554,0.003247662817625,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ocdca,99.23821521638713,3.0289276725281047,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_pheme,9.999796134724347,3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_pi,13.470451411233595,3.023394001663781,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ppa,99.345048,3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ppi,6.73522570561677,1.5116965610679989,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_pydam,0.0018507076722175002,5.91989302274e-05,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_pydx,0.0019395630446280001,5.91989302274e-05,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_pydxn,0.0019395630446280001,5.91989302274e-05,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_rib_D,0.1,0.1,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ser_L,198.690096,6.0643768,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_so4,19.000000193956307,3.032247598930227,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_succ,198.690096,6.0643768,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_sucr,99.345048,3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_thr_L,198.62161298788646,6.062286576087402,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_thymd,99.345048,3.0321884,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ttdca,114.75699374096031,6.057855345056206,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_urea,88.28590042299986,2.9202302443134114,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_uri,198.6756472562189,6.063935798519104,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_val_L,198.58399081951876,6.061138280275944,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_xyl_D,1.0,1.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_zn2,1.9395630446281294e-07,5.91989302274143e-09,0.0,0.0
Parabacteroides_merdae_ATCC_43184_12dgr180,0.1,0.1,0.1,0.0755456
Parabacteroides_merdae_ATCC_43184_26dap_M,106.79217777215908,9.216873842105816,1.6209737547100311,0.1510560264596864
Parabacteroides_merdae_ATCC_43184_2obut,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_4abut,79.66418159999999,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_ac,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_acmana,86.04886896566413,6.2614011343157046,0.9106755999999999,0.1022854325134383
Parabacteroides_merdae_ATCC_43184_ade,106.8414696,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_adn,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_arg_L,148.4454757838896,9.0241841642898,1.590480935308574,0.14258395929123396
Parabacteroides_merdae_ATCC_43184_asn_L,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_btn,0.01786663279938,0.01786663279938,0.01786663279938,0.01786663279938
Parabacteroides_merdae_ATCC_43184_ca2,1.5553236494677755e-07,8.999376848492068e-09,1.5827225076597926e-09,1.4749145215996702e-10
Parabacteroides_merdae_ATCC_43184_cgly,0.1,0.1,0.1,0.0755456
Parabacteroides_merdae_ATCC_43184_chor,64.69271384317138,4.46240215319523,0.7867305077194153,0.07194531635829247
Parabacteroides_merdae_ATCC_43184_chtbs,0.1,0.1,0.1,0.0377728
Parabacteroides_merdae_ATCC_43184_cl,1.5553236494677755e-07,8.999376848492068e-09,1.5827225076597926e-09,1.4749145215996702e-10
Parabacteroides_merdae_ATCC_43184_co2,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_cobalt2,1.5553236494677755e-07,8.999376848492068e-09,1.5827225076597926e-09,1.4749145215996702e-10
Parabacteroides_merdae_ATCC_43184_cu2,1.5553236494677755e-07,8.999376848492068e-09,1.5827225076597926e-09,1.4749145215996702e-10
Parabacteroides_merdae_ATCC_43184_cys_L,79.68501354449585,4.61071537303647,0.8108875892373731,0.0755653549477632
Parabacteroides_merdae_ATCC_43184_cytd,159.2582945690737,9.2149657054795,1.62063817027602,0.15102475386752
Parabacteroides_merdae_ATCC_43184_dad_2,60.82285855224725,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_dcyt,55.67487686827406,4.602356517564295,0.8094175153737239,0.07542836104776962
Parabacteroides_merdae_ATCC_43184_ddca,34.39893604409279,5.52946781931024,0.9724687964881343,0.09062285667901439
Parabacteroides_merdae_ATCC_43184_dgsn,0.1,0.1,0.1,0.0755456
Parabacteroides_merdae_ATCC_43184_duri,0.1,0.1,0.1,0.07542836104776952
Parabacteroides_merdae_ATCC_43184_fe2,0.0015554791818325467,9.00027678618485e-05,1.582880779910766e-05,2.9498290432000003e-06
Parabacteroides_merdae_ATCC_43184_fe3,0.0015553236494675999,8.9993768485e-05,1.58272250766e-05,2.9498290432000003e-06
Parabacteroides_merdae_ATCC_43184_for,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_gal,9.256688744093125,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_gcald,54.154576,9.21902,1.6213511999999999,0.0
Parabacteroides_merdae_ATCC_43184_glc_D,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_glcur,9.0,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_gly,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_glyc,35.96875198072845,7.22497388443727,0.7121396688586132,0.13951924994278941
Parabacteroides_merdae_ATCC_43184_glyclt,54.154576,9.21902,1.6213511999999999,0.0
Parabacteroides_merdae_ATCC_43184_gua,47.742288056861156,3.8182789180400656,0.7557176237305329,0.07559025987685121
Parabacteroides_merdae_ATCC_43184_h2,79.66418159999999,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_h2o,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_h2s,97.20416892759548,9.217119051904529,1.6210168798145865,0.15106004522119681
Parabacteroides_merdae_ATCC_43184_h,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_hdca,153.4334777721845,9.2163383714624,1.620879581362944,0.151047250591744
Parabacteroides_merdae_ATCC_43184_hxan,0.1,0.1,0.1,0.0755456
Parabacteroides_merdae_ATCC_43184_ins,116.56822999096468,7.089070575618164,1.3272072937012718,0.15106033984903683
Parabacteroides_merdae_ATCC_43184_isobut,79.66418159999999,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_isocapr,79.66418159999999,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_isoval,39.832090799999996,2.304755,0.40533779999999997,0.0377728
Parabacteroides_merdae_ATCC_43184_k,1.5553236494677755e-07,8.999376848492068e-09,1.5827225076597926e-09,1.4749145215996702e-10
Parabacteroides_merdae_ATCC_43184_lac_D,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_lcts,4.12671470494148,4.12671470494148,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_leu_L,159.24099947524834,9.2139649808585,1.62046217260326,0.15100835291776
Parabacteroides_merdae_ATCC_43184_lys_L,79.66418159999999,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_malt,26.116909714267795,9.21902,0.9908257333333332,0.1510912
Parabacteroides_merdae_ATCC_43184_man,0.1,0.1,0.1,0.0755456
Parabacteroides_merdae_ATCC_43184_melib,0.1,0.1,0.1,0.0755456
Parabacteroides_merdae_ATCC_43184_mg2,1.5553236494677755e-07,8.999376848492068e-09,1.5827225076597926e-09,1.4749145215996702e-10
Parabacteroides_merdae_ATCC_43184_mn2,1.5553236494677755e-07,8.999376848492068e-09,1.5827225076597926e-09,1.4749145215996702e-10
Parabacteroides_merdae_ATCC_43184_nac,76.73231059780628,7.158487205307576,1.258964816272236,0.11732097576906955
Parabacteroides_merdae_ATCC_43184_ncam,45.91828310190217,7.158307217770606,1.258933161822084,0.11731802594002635
Parabacteroides_merdae_ATCC_43184_nh4,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_o2,0.0009253538361087501,0.003247662817625,3.177791788749999e-05,0.00011360507659039999
Parabacteroides_merdae_ATCC_43184_ocdca,106.60508442246598,8.978876659035322,1.5791171345521393,0.14715547304004528
Parabacteroides_merdae_ATCC_43184_orn,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_pi,13.47045141123408,4.596140821793682,0.8083243595072084,0.07532649155048884
Parabacteroides_merdae_ATCC_43184_ppa,79.66418159999999,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_ppi,6.735225705616173,2.29806974237107,0.4041620621798216,0.037663234818726465
Parabacteroides_merdae_ATCC_43184_pro_L,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_pydam,0.0015553236494675999,8.9993768485e-05,1.58272250766e-05,1.4749145216000001e-06
Parabacteroides_merdae_ATCC_43184_pydx,0.32232185201185576,0.3273074814671894,0.3209132650177619,0.07565920507659041
Parabacteroides_merdae_ATCC_43184_pydxn,0.32387717566132335,0.32739747523567425,0.3209290922428385,0.075660679991112
Parabacteroides_merdae_ATCC_43184_ser_L,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_so4,68.99456094922243,4.609420015230892,0.8106597743576458,0.07554412523296986
Parabacteroides_merdae_ATCC_43184_strch1,19.916045399999998,1.1523775,0.20266889999999999,0.0188864
Parabacteroides_merdae_ATCC_43184_strch2,19.916045399999998,5.7618875,0.20266889999999999,0.094432
Parabacteroides_merdae_ATCC_43184_succ,159.32836319999998,9.21902,1.6213511999999999,0.1510912
Parabacteroides_merdae_ATCC_43184_sucr,75.87124213243635,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_thr_L,159.24794232817106,9.214366706569265,1.6205328241978134,0.1510149368301184
Parabacteroides_merdae_ATCC_43184_thymd,79.65482344858746,4.6089685208603015,0.810580369937268,0.07553672565836801
Parabacteroides_merdae_ATCC_43184_tre,0.1,0.1,0.1,0.0755456
Parabacteroides_merdae_ATCC_43184_ttdca,106.306924865182,9.217064645858,1.6210073114104797,0.15105915355647997
Parabacteroides_merdae_ATCC_43184_ura,0.1,0.1,0.1,0.07542836104776995
Parabacteroides_merdae_ATCC_43184_urea,79.66418159999999,4.60951,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_uri,159.3167768414281,9.2183495928656,1.6212332953407358,0.151080212647936
Parabacteroides_merdae_ATCC_43184_val_L,159.24327810983465,9.214096826673032,1.6204853603574467,0.1510105137485568
Parabacteroides_merdae_ATCC_43184_xan,0.1,0.1,0.1,0.06044905487937339
Parabacteroides_merdae_ATCC_43184_xyl_D,1.0,1.0,0.8106755999999999,0.0755456
Parabacteroides_merdae_ATCC_43184_zn2,1.5553236494677755e-07,8.999376848492068e-09,1.5827225076597926e-09,1.4749145215996702e-10
Bacteroides_vulgatus_ATCC_8482_26dap_M,54.144022119302846,20.173655201381663,110.07321069610688,0.0
Bacteroides_vulgatus_ATCC_8482_2obut,54.13822480424883,30.94686121798989,136.9510507176765,0.0
Bacteroides_vulgatus_ATCC_8482_4abut,27.077288,15.478104,109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_C02528,20.0,15.478104,20.0,0.0
Bacteroides_vulgatus_ATCC_8482_Ser_Thr,9.0,9.0,9.0,0.0
Bacteroides_vulgatus_ATCC_8482_T_antigen,3.0,6.0,3.0,0.0
Bacteroides_vulgatus_ATCC_8482_Tn_antigen,9.0,18.0,9.0,0.0
Bacteroides_vulgatus_ATCC_8482_ac,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_acald,27.077288,15.478104,109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_acgal,11.0,11.0,11.0,0.0
Bacteroides_vulgatus_ATCC_8482_acgam,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_acnam,3.1,6.1,3.1,0.0
Bacteroides_vulgatus_ATCC_8482_ade,54.154576,20.187614,70.81369514492089,0.0
Bacteroides_vulgatus_ATCC_8482_adn,54.154576,27.394342672494474,106.26271867884483,0.0
Bacteroides_vulgatus_ATCC_8482_arab_L,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_arg_L,54.06190723109456,30.903236046432482,208.19481301435914,0.0
Bacteroides_vulgatus_ATCC_8482_asn_L,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_btn,0.01786663279938,0.01786663279938,0.01786663279938,0.0
Bacteroides_vulgatus_ATCC_8482_ca2,2.096120557299754e-08,1.1981987258987987e-08,8.453873400772992e-08,0.0
Bacteroides_vulgatus_ATCC_8482_cgly,0.005783404097314444,0.0033059488857299945,0.023325073500143935,0.0
Bacteroides_vulgatus_ATCC_8482_cholate,20.0,15.478104,20.0,0.0
Bacteroides_vulgatus_ATCC_8482_chor,28.282454784924628,16.1771606639075,78.97373302632067,0.0
Bacteroides_vulgatus_ATCC_8482_chtbs,0.1,0.1,0.1,0.0
Bacteroides_vulgatus_ATCC_8482_cl,2.096120557299754e-08,1.1981987258987987e-08,8.453873400772992e-08,0.0
Bacteroides_vulgatus_ATCC_8482_co2,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_cobalt2,2.096120557299754e-08,1.1981987258987987e-08,8.453873400772992e-08,0.0
Bacteroides_vulgatus_ATCC_8482_core2,1.0,2.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_core3,1.0,2.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_core4,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_core5,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_core6,1.0,2.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_core7,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_core8,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_cu2,2.096120557299754e-08,1.1981987258987987e-08,8.453873400772992e-08,0.0
Bacteroides_vulgatus_ATCC_8482_cytd,54.13934786861524,30.947503191700918,218.34965135370607,0.0
Bacteroides_vulgatus_ATCC_8482_dad_2,27.177288,15.578104,61.48438769096889,0.0
Bacteroides_vulgatus_ATCC_8482_dcyt,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_ddca,27.077288,15.478104,13.940501248277933,0.0
Bacteroides_vulgatus_ATCC_8482_dgchol,10.0,10.0,10.0,0.0
Bacteroides_vulgatus_ATCC_8482_dgsn,0.1,0.1,0.1,0.0
Bacteroides_vulgatus_ATCC_8482_drib,0.1,0.1,0.1,0.0
Bacteroides_vulgatus_ATCC_8482_dsT_antigen,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_duri,0.1,0.1,0.1,0.0
Bacteroides_vulgatus_ATCC_8482_etoh,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_f1a,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_fe2,0.00041924507266557294,0.00023965172716725898,0.0016908592188890075,0.0
Bacteroides_vulgatus_ATCC_8482_fe3,2.096120557299754e-08,1.1981987258987987e-08,8.453873400772992e-08,0.0
Bacteroides_vulgatus_ATCC_8482_fol,0.0006288361671899982,0.00035945961776999956,0.0025361620202275503,0.0
Bacteroides_vulgatus_ATCC_8482_for,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_fru,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_gal,9.256688744093125,14.256688744093125,9.256688744093125,0.0
Bacteroides_vulgatus_ATCC_8482_gam,4.1,2.8801751999999996,4.1,0.0
Bacteroides_vulgatus_ATCC_8482_gcald,54.154576,9.21937945961777,1.6238873620202323,0.0
Bacteroides_vulgatus_ATCC_8482_gchola,10.0,10.0,10.0,0.0
Bacteroides_vulgatus_ATCC_8482_glc_D,27.077288,15.478104,109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_glcur,9.0,8.235633422222223,9.0,0.0
Bacteroides_vulgatus_ATCC_8482_glu_L,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_gly,20.0,15.478104,20.0,0.0
Bacteroides_vulgatus_ATCC_8482_glyclt,54.154576,9.21937945961777,1.6238873620202323,0.0
Bacteroides_vulgatus_ATCC_8482_gncore1,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_gncore2,1.0,1.0,1.0,0.0
Bacteroides_vulgatus_ATCC_8482_gsn,54.154576,26.135098898629217,81.5465014879598,0.0
Bacteroides_vulgatus_ATCC_8482_gua,54.154576,19.39365793936565,65.32696610571256,0.0
Bacteroides_vulgatus_ATCC_8482_h2,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_h2o,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_h2s,1.005993902233597,1.00342627526573,1.0241740344957648,0.0
Bacteroides_vulgatus_ATCC_8482_h,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_hdca,54.00263829693711,30.869356334148964,178.41233990834377,0.0
Bacteroides_vulgatus_ATCC_8482_ins,27.077288,15.478104,91.1905696112228,0.0
Bacteroides_vulgatus_ATCC_8482_isobut,27.077288,15.478104,109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_isocapr,27.077288,15.478104,109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_isoval,13.538644,7.739052,54.602767,0.0
Bacteroides_vulgatus_ATCC_8482_k,2.096120557299754e-08,1.1981987258987987e-08,8.453873400772992e-08,0.0
Bacteroides_vulgatus_ATCC_8482_lac_D,54.154576,30.956208,218.411068,0.0
Bacteroides_vulgatus_ATCC_8482_lcts,4.12671470494148,4.12671470494148,4.12671470494148,0.0
Bacteroides_vulgatus_ATCC_8482_leu_L,54.12339826289172,30.938385969320763,218.28532492595872,0.0
Bacteroides_vulgatus_ATCC_8482_lys_L,27.077288,15.478104,109.205534,0.0
Bacteroides_vulgatus_ATCC_8482_malt,26.116909714267795,15.478104,8.593908380934463,0.0
Bacteroides_vulgatus_ATCC_8482_man,0.1,0.1,0.1,0.0
Bacteroides_vulgatus_ATCC_8482_melib,0.1,0.1,0.1,0.0
Bacteroides_vulgatus_ATCC_8482_mg2,2.096120557299754e-08,1.1981987258987987e-08,8.453873400772992e-08,0.0
Bacteroides_vulgatus_ATCC_8482_mn2,2.096120557299754e-08,1.1981987258987987e-08,8.453873400772992e-08,0.0
Bacteroides_vulgatus_ATCC_8482_mqn8,2.0079784598570316,1.31039550526315,7.0292881109090635,0.0
